filename, Unlabeled, galley, island, l-shape, one-wall, u-shape
8691535170_cd588a8d4d_b_jpg.rf.0b5117215fdf81f148a0cf5cca2d56a9.jpg, 0, 0, 0, 0, 1, 0
49993486941_012aec550a_o_jpg.rf.0ba2b3a89cbef826648322233913e3fc.jpg, 0, 0, 0, 0, 1, 0
50889832417_9f433311f7_o_jpg.rf.0ba4726e3e59d29be64a6626fdeac58b.jpg, 0, 0, 0, 0, 0, 1
8690806119_69ea697c60_b_jpg.rf.0b978018559366a2d9b1fd5b9f1f07fe.jpg, 0, 0, 0, 0, 1, 0
13640359714_515614b99b_o_jpg.rf.0ba7e66f3ddd0eb7ffe3187f738fc482.jpg, 0, 0, 0, 1, 0, 0
26252850018_536d700f65_o_jpg.rf.0baa8baf57568bef7e37dc504301a9b3.jpg, 0, 0, 0, 1, 0, 0
8691816556_eecf53d8b4_b_jpg.rf.0be69c3428b3f16b85276967619728bc.jpg, 0, 0, 0, 0, 1, 0
8539629090_338702c78e_o_jpg.rf.0bdf5e034be5ca59d79ebb112803b27e.jpg, 0, 0, 0, 0, 0, 1
6295986087_75eb8a500b_o_jpg.rf.0bdc6d93ddba27756aad91773cee7cd7.jpg, 0, 0, 0, 1, 0, 0
39118123455_79227fce4f_o_jpg.rf.0bf1f4b7e6756fdc61f1092e0d96c494.jpg, 0, 0, 1, 0, 0, 0
43713558094_42c87a1eff_b_jpg.rf.0bda577f2780ec351f039635a71b0721.jpg, 0, 0, 0, 1, 0, 0
40377407520_2330241eff_o_jpg.rf.0c178fb9f40db7cbbc22e7d36f4684ef.jpg, 0, 0, 0, 1, 0, 0
32869993807_6bc36956c9_o_jpg.rf.0c0f3e82b9e1c929670e9f2f8b0f3250.jpg, 0, 0, 1, 0, 0, 0
4135683274_a6a90e7234_b_jpg.rf.0bf6b64636475f2273ac7d2975b31a0f.jpg, 0, 0, 0, 0, 0, 1
49343375891_5df7690e24_o_jpg.rf.0c1ee118625ebafd2c7db5e6d3ee5ece.jpg, 0, 0, 0, 0, 0, 1
4294301187_b20aff5763_o_jpg.rf.0c2165f289fa552c4ecdcada9496ac0c.jpg, 0, 0, 1, 0, 0, 0
12368502615_5ae8a6f5fb_o_jpg.rf.0c4c56c825074f7cb3fc583b90c3ac4c.jpg, 0, 0, 1, 0, 0, 0
39332186314_f08ede3e5c_o_jpg.rf.0c4068d912853882a118c5ead7a0b6d1.jpg, 0, 0, 0, 1, 0, 0
4165908083_4774be711c_b_jpg.rf.0c523fd23493fb60cab1e7e9d5f21dc3.jpg, 0, 0, 0, 0, 1, 0
3013248057_c81e33949a_b_jpg.rf.0c4ee009a34663bc50ffe64e190c3933.jpg, 0, 0, 1, 0, 0, 0
31266320187_929699e1ca_o_jpg.rf.0c643685e2046e25c08bc8d78986750f.jpg, 0, 1, 0, 0, 0, 0
23311498122_b6fc2d6d60_b_jpg.rf.0c6efd2474f73e223a99d929181dd945.jpg, 0, 0, 0, 0, 1, 0
52275082542_af62f34da4_b_jpg.rf.0c7f005d4be05b123f84c7af0011a6fd.jpg, 0, 0, 0, 0, 0, 1
49061602641_24f31be404_b_jpg.rf.0c765d5115c703aca0f67d563739083c.jpg, 0, 0, 0, 0, 1, 0
14538266013_1dac89ed26_o_jpg.rf.0c8f768b96b2f6fb787bef4ba53c5dd1.jpg, 0, 0, 0, 1, 0, 0
2530646826_1ecefca3a2_o_jpg.rf.0c8f77d675f18265ba7fb7b25e319b8c.jpg, 0, 1, 0, 0, 0, 0
12307669583_cc26c53888_o_jpg.rf.0c9376fe935be5557817eaf81de63ee6.jpg, 0, 0, 0, 1, 0, 0
28005521949_87c781e539_o_jpg.rf.0ce09e787bd5db81929d6529745c550e.jpg, 0, 0, 1, 0, 0, 0
17327757984_2a128652d1_o_jpg.rf.0cd5e27d657f35397581125f1528a247.jpg, 0, 0, 1, 0, 0, 0
10172663363_e800375bf7_o_jpg.rf.0ccba0cf93891c7a8805db5754299d0f.jpg, 0, 0, 0, 0, 1, 0
50077305823_6cfa21265f_o_jpg.rf.0cf35a6ada4b5752c8f3fd37481b8231.jpg, 0, 0, 0, 1, 0, 0
48306128642_7a7d388d4d_o_jpg.rf.0c9938c85755a24238839a83b80e5325.jpg, 0, 0, 0, 0, 0, 1
40331639220_3a1a08b5bf_o_jpg.rf.0cdb23ce8c9a01c61c0de5fd6459a69b.jpg, 0, 0, 0, 1, 0, 0
50113469022_769dfb6039_b_jpg.rf.0cf998c115279754462db85eb2029cd4.jpg, 0, 0, 0, 0, 1, 0
48970893098_c088fc6d7e_o_jpg.rf.0d229b5c0ba7795329ea1da967a4f8e6.jpg, 0, 0, 0, 0, 1, 0
33416298098_e812afe7a3_b_jpg.rf.0d0aa6adb509d4bbb5b05eec9320da39.jpg, 0, 0, 0, 0, 1, 0
39594332274_07c4e0fc52_o_jpg.rf.0d1efef2609b2ffc635efe8018243bf2.jpg, 0, 0, 0, 1, 0, 0
2526677052_80a8252861_o_jpg.rf.0d112dfe6d40559eedd41394e441dc81.jpg, 0, 1, 0, 0, 0, 0
31609279690_c155d16b32_o_jpg.rf.0d3ec5b51e8366771028cf9276847e2d.jpg, 0, 0, 0, 1, 0, 0
2481225982_ef44e5ecc8_b_jpg.rf.0d2ab80a11c9d97dbf527c93b169d23e.jpg, 0, 1, 0, 0, 0, 0
5551843369_e6545d6866_o_jpg.rf.0d33df471cea61321b8346d0e862ba19.jpg, 0, 0, 1, 0, 0, 0
13886956830_3d51174a44_b_jpg.rf.0d2f49f8c541010f3ef996f86452bcc9.jpg, 0, 1, 0, 0, 0, 0
17986947348_b6f5d45915_b_jpg.rf.0d3f2132c86b5bf79216379c51cc7ce9.jpg, 0, 0, 0, 1, 0, 0
41438318855_c952b061b9_o_jpg.rf.0d46d730157045baeffc1e1f6fc9f62f.jpg, 0, 0, 0, 1, 0, 0
3611603338_12060a9c00_o_jpg.rf.0d5bdb5ee4c9de264cd10b8f03ade233.jpg, 0, 0, 1, 0, 0, 0
8618378907_96c644d438_o_jpg.rf.0d561c27e56dea54651e58c867f1f2b7.jpg, 0, 0, 1, 0, 0, 0
3347827966_a999bd7af8_b_jpg.rf.0d8bda0072e2445244e6a286cc031cfe.jpg, 0, 0, 0, 0, 1, 0
23978068950_65aec54d7f_b_jpg.rf.0d82cc21f46fdc269235b37ae9e3208d.jpg, 0, 0, 0, 0, 1, 0
4009819070_17ce0cec04_o_jpg.rf.0d6500322cf4e109353107f9934ec4f4.jpg, 0, 0, 1, 0, 0, 0
4342845055_a395b9e42a_o_jpg.rf.0d84cc5d943af5a3d20c7a932435eb9a.jpg, 0, 0, 0, 1, 0, 0
2041762126_ad71aa49ec_o_jpg.rf.0d8e8401c1dd429b5eab2a11163945dc.jpg, 0, 1, 0, 0, 0, 0
5063771371_b13c3f5e58_b_jpg.rf.0d9b546e0218162ac2d246000fad8d38.jpg, 0, 0, 0, 1, 0, 0
11975618946_fd913a06ab_o_jpg.rf.0da136f75869d34353f147ae2e10ddc7.jpg, 0, 0, 0, 0, 1, 0
23357279583_38a0fc26fe_b_jpg.rf.0dc4d329a976861d31e54530dc9e5389.jpg, 0, 0, 0, 0, 1, 0
46573472575_0d40cc3b2b_b_jpg.rf.0dd10007e612b11e8c14e72f3310d3b7.jpg, 0, 0, 0, 0, 1, 0
24678384947_a0bdfd8f18_o_jpg.rf.0dd65fb4f52800411b10f3be045e31ed.jpg, 0, 1, 0, 0, 0, 0
38157211504_f0ffd4f555_o_jpg.rf.0dc427d966f0dae77b79ec03e1ec4561.jpg, 0, 0, 0, 0, 0, 1
6908772025_7f0a9af67f_o_jpg.rf.0ddba279682e91b493aab00dd6476908.jpg, 0, 0, 0, 1, 0, 0
2196499822_f1bde22ca1_o_jpg.rf.0de938d1cd111dab7b1e9e76bc7b9a7d.jpg, 0, 1, 0, 0, 0, 0
8113554455_94be03e29a_o_jpg.rf.0df8109e7b2d1eb9005f4205a85d2b80.jpg, 0, 0, 1, 0, 0, 0
11051548193_6b33e66c5d_o_jpg.rf.0e33686dc01fe9836069bf1c955e1d4f.jpg, 0, 0, 0, 1, 0, 0
23725826639_ded1fb6cd5_b_jpg.rf.0e3f749090be9cef65ae472c98b7a7f6.jpg, 0, 0, 0, 0, 1, 0
24841700712_0fa5ca3f80_o_jpg.rf.0e063021f066c052c3caae64cca17407.jpg, 0, 0, 0, 0, 1, 0
40330928160_c17f59d440_o_jpg.rf.0e2f29b3997f0c66fbeb4320a785df91.jpg, 0, 0, 0, 0, 0, 1
6688891707_6472a5ac5e_o_jpg.rf.0e37bbf3bc7fe75c4d04357c667accb7.jpg, 0, 0, 0, 1, 0, 0
160624345_4b8cb4d2af_o_jpg.rf.0d9f60765ebafeba869765636a90c20d.jpg, 0, 0, 0, 0, 1, 0
46816297885_49f6001f65_o_jpg.rf.0e4545c90b1df83a03dd00ea7263a199.jpg, 0, 0, 0, 1, 0, 0
1537254559_d0363388cf_o_jpg.rf.0e87d2abb4fee8611eb0bd7d08219949.jpg, 0, 1, 0, 0, 0, 0
17203774368_dfd2b29d5a_o_jpg.rf.0e8a07011807b0f9c77c05e925048806.jpg, 0, 0, 0, 0, 1, 0
44689949491_73b46858b8_o_jpg.rf.0e779fb89bd5f3dc08e197d5c4789c0c.jpg, 0, 0, 0, 0, 0, 1
28534004468_bfdb10beb9_b_jpg.rf.0e904b0dc72e1181ce9a1698f4d049aa.jpg, 0, 0, 0, 1, 0, 0
1895875889_342c376a24_o_jpg.rf.0e92ca4f210f93857eba96ea7755c997.jpg, 0, 1, 0, 0, 0, 0
14604099232_87d17dcb83_o_jpg.rf.0e8be2ea4827416745b533d72a64c906.jpg, 0, 0, 0, 1, 0, 0
7987202789_b57c7c85cd_o_jpg.rf.0e9b2a30f74694e06dd5dbe3efc7712f.jpg, 0, 0, 0, 0, 0, 1
52651590913_5afd39f60c_o_jpg.rf.0ec0d1894d8d5952d94a871b5685718d.jpg, 0, 0, 0, 0, 1, 0
399432887_3e26be7979_b_jpg.rf.0eb8d9593f46f7cc455a5ed479f2012e.jpg, 0, 0, 1, 0, 0, 0
8690588831_cf1e0facf5_b_jpg.rf.0ec46a6ae5e7428d7ef81c6170dbff7e.jpg, 0, 0, 0, 0, 1, 0
493612979_3c895dadbf_o_jpg.rf.0eb65562a1a1ce9df37c0e04909a5265.jpg, 0, 0, 0, 0, 1, 0
6264067656_ef0d5c5200_o_jpg.rf.0ef67ae39f9c2fdccb1d584ce9f54f3f.jpg, 0, 0, 0, 0, 0, 1
51003614906_1c6ebef257_b_jpg.rf.0ef7c4ace4aee61570b5f964ea5ac85d.jpg, 0, 0, 0, 0, 0, 1
8792134711_ede03d039f_o_jpg.rf.0f2586c14e0015c8fcb5108ec655f4bd.jpg, 0, 0, 0, 0, 0, 1
5937254127_3725244524_o_jpg.rf.0f3153bfedd94871269e45ba40b1cc38.jpg, 0, 0, 1, 0, 0, 0
9156657339_e759c3f46f_o_jpg.rf.0f5964f0bd789049db1578bcf0859bc4.jpg, 0, 0, 0, 0, 0, 1
9136299918_762a0bbf8c_o_jpg.rf.0f4883eb71786930b7ee92cc232ec784.jpg, 0, 0, 1, 0, 0, 0
2304284827_7f945b3cd3_o_jpg.rf.0f3238fa3954662198bc1a2d2f66ba34.jpg, 0, 0, 0, 1, 0, 0
31261169227_435e581544_o_jpg.rf.0f70442e24ef80b21521539d920411ae.jpg, 0, 0, 0, 0, 0, 1
40946449064_339e6993bd_o_jpg.rf.0f7150719f44b95f4d5ff20f5c78780a.jpg, 0, 0, 0, 0, 0, 1
34925890541_9653817c40_o_jpg.rf.0f97910b005a6867b1eb6b0ef9175ccf.jpg, 0, 1, 0, 0, 0, 0
50912460302_87143b959e_o_png.rf.0fb6e7f334a7cf749a205bfa04b4ddac.jpg, 0, 0, 0, 0, 0, 1
12501891735_14e69fb0ae_o_jpg.rf.0fcd1bfbd15a53666192befb3d15b844.jpg, 0, 0, 0, 1, 0, 0
43660283685_0a59cdfed7_o_jpg.rf.0fcd21e994b21a9345a2b6b638bf525e.jpg, 0, 0, 0, 0, 0, 1
6927623678_48f84f3c93_b_jpg.rf.0f7776ec3ed5bc73dd7dd2521852cd3b.jpg, 0, 0, 0, 1, 0, 0
3200895583_4dd727cfac_o_jpg.rf.0ff6a08f6beaced130a7eb068ecdf191.jpg, 0, 1, 0, 0, 0, 0
6677145545_0eae2595c0_o_jpg.rf.0fcdb0d88eda52b81569903dd3ef09d6.jpg, 0, 0, 0, 0, 0, 1
3185459781_05ecf45022_o_jpg.rf.0fe2d803d0df9f1808a41cbba4041ac4.jpg, 0, 1, 0, 0, 0, 0
5957234621_ba9a80fb1f_o_jpg.rf.100f940cbec9c72e56f028624bd8e9af.jpg, 0, 0, 0, 1, 0, 0
15897542597_e25c11cd15_o_jpg.rf.1000acc4780dc88c5dafc4644c2a7193.jpg, 0, 0, 0, 1, 0, 0
37358633084_8a906af396_o_jpg.rf.1003ed49e5682d97fbc00e72a1085e0b.jpg, 0, 0, 0, 0, 0, 1
50268970286_eb9e543d56_b_jpg.rf.101493d2bd2e21ea56767efe8352c3f0.jpg, 0, 0, 0, 1, 0, 0
1702556134_73db9d0fea_o_jpg.rf.101598e9a9bb008098c8f2b8e629a294.jpg, 0, 1, 0, 0, 0, 0
27207413739_8594b771b9_o_jpg.rf.10288deccdd3d625a744f9b80aa419ec.jpg, 0, 0, 1, 0, 0, 0
4732028800_6e3ed57801_o_jpg.rf.101a164c499a9a519e2ebb7e9223291b.jpg, 0, 0, 0, 1, 0, 0
46944016655_1ea6c18689_o_jpg.rf.102ddcc2298961afee16c044c04f8503.jpg, 0, 0, 0, 1, 0, 0
41789992442_d9b45981e5_o_jpg.rf.10310eaf78a7a650152f082bb590bff8.jpg, 0, 0, 0, 1, 0, 0
15996666534_fb2fb5a679_b_jpg.rf.1025cfb3b19b2305ca05bfd0047cd3ea.jpg, 0, 0, 0, 0, 1, 0
17431306711_0b434fe7af_o_jpg.rf.1031f97057e153e03b5c0a54543aa13d.jpg, 0, 0, 0, 1, 0, 0
3819550851_f4c873e639_b_jpg.rf.103bfd4f190a603d8b5b229d559efa66.jpg, 0, 0, 0, 1, 0, 0
31528170784_66240ab64b_o_jpg.rf.104e2bd02e247a219c2d66e875aacac3.jpg, 0, 1, 0, 0, 0, 0
50053871653_4c9b548bcc_b_jpg.rf.102b2c129a01ea942092c787f26d551f.jpg, 0, 0, 0, 0, 1, 0
42952152234_f88323c37f_o_jpg.rf.1050e483c6605099c484bcb5da71e9a1.jpg, 0, 0, 0, 0, 0, 1
40063891005_3cd33655f4_o_jpg.rf.104e8af423a7b6c91bfdde6a5ef91eb4.jpg, 0, 0, 1, 0, 0, 0
4670067883_ff2820f908_o_jpg.rf.108df5876c9faacd701740cad039ff96.jpg, 0, 0, 0, 1, 0, 0
6790833950_be05f85504_b_jpg.rf.107200026a24022b127073ba16559284.jpg, 0, 0, 0, 0, 1, 0
38627421680_8293b3bf28_b_jpg.rf.1078be92b04181653472de41efbe40c8.jpg, 0, 0, 0, 1, 0, 0
46036721384_8259002e8a_o_jpg.rf.106a2289ec5c7b6db994ae97680b3985.jpg, 0, 0, 0, 1, 0, 0
6057900926_f197efd288_b_jpg.rf.109e0e595b88fe89d11f05a841ef9b40.jpg, 0, 0, 1, 0, 0, 0
50123587396_4403a80166_b_jpg.rf.1094e7af5c191206a5add117c4b49e0e.jpg, 0, 0, 0, 1, 0, 0
32570368707_6cd96553e6_o_jpg.rf.10bb0a58163158a97a4260092060dbc5.jpg, 0, 0, 1, 0, 0, 0
45070606585_65c0fdd811_o_jpg.rf.109dca2be3cb708fbd7b3fa5fcaedcd0.jpg, 0, 0, 0, 1, 0, 0
14837973982_4c354f7e8c_o_jpg.rf.10c08b41212398413184d2fe223ecf8b.jpg, 0, 1, 0, 0, 0, 0
3296196424_96fa384467_b_jpg.rf.10ecc738c399c30427f8b1f043d81560.jpg, 0, 0, 1, 0, 0, 0
14322663587_5d2652c70e_o_jpg.rf.110569b87f0d1080b66fcaa6d3b7d8f2.jpg, 0, 1, 0, 0, 0, 0
8408566645_97fafcec67_b_jpg.rf.10e7ba9d84b588532fbc664d61a45ec7.jpg, 0, 0, 0, 1, 0, 0
2764767340_92bc3f3969_b_jpg.rf.11078f7c04f6946e97e80f0a44eb57c1.jpg, 0, 1, 0, 0, 0, 0
4168493860_eaba14e1c4_o_jpg.rf.110c1ba5fe3c7f777a20148210b79376.jpg, 0, 0, 1, 0, 0, 0
44517823495_47ffa982ef_o_jpg.rf.1109ed891f5e072be742b0feabce48dc.jpg, 0, 0, 1, 0, 0, 0
27785513049_f4a758a24f_o_jpg.rf.111c7dd0096a13a1f6d9e5c3d48de0a9.jpg, 0, 0, 0, 1, 0, 0
31048360581_50bc95d1bb_o_jpg.rf.110f29dc5a648a2b7dd39d0d7b74d5f4.jpg, 0, 0, 1, 0, 0, 0
36706951424_81deabbbef_o_jpg.rf.111903d24ebfeb25b76c6e77ba0005ca.jpg, 0, 1, 0, 0, 0, 0
4882596347_87f6d4ec06_o_jpg.rf.1114495fb5aac9e439db722f03ac7c9a.jpg, 0, 0, 0, 1, 0, 0
4656912064_3125d63905_b_jpg.rf.111f43412b8e05b2c3d9976ed8906007.jpg, 0, 0, 0, 0, 1, 0
7309323482_f3980ff6d3_o_jpg.rf.113596f942c98c8370c69b32fff8935b.jpg, 0, 0, 0, 0, 1, 0
41999953074_925c2a99bf_b_jpg.rf.113e7ebfb9b3afe1407ca751bf40f816.jpg, 0, 0, 1, 0, 0, 0
4274270329_2819eeed7f_o_jpg.rf.113e3dc3c62ba654dacc76e0f756750b.jpg, 0, 0, 1, 0, 0, 0
14385153309_49e87e78e1_o_jpg.rf.1143176b0acbd04c044fb15d11592d8d.jpg, 0, 0, 0, 0, 1, 0
11021424824_e1bf62e000_o_jpg.rf.1145f0225c47d7f0ed6b321558340d8f.jpg, 0, 0, 1, 0, 0, 0
24407934787_3098614a11_o_jpg.rf.11548c736751110fc08eeffd77db6e75.jpg, 0, 0, 0, 1, 0, 0
978694213_63e1816e42_o_jpg.rf.114d0adfe8f1bb63893696757e214c70.jpg, 0, 0, 1, 0, 0, 0
6750540495_f99e22ea1a_b_jpg.rf.1144d4e43815e2f2221f276dc4d789e1.jpg, 0, 0, 0, 0, 0, 1
37925940235_843d8cab29_o_jpg.rf.1165175687b1c59ef5437665b86f8c9c.jpg, 0, 0, 0, 0, 1, 0
201719226_3db0085a14_o_jpg.rf.1182e793411cfdabd8fafa45e658680f.jpg, 0, 1, 0, 0, 0, 0
41491196551_48939639e9_o_jpg.rf.11997c90f4f128eccf958bf025fd9411.jpg, 0, 0, 0, 0, 0, 1
8301363140_ba4702998d_b_jpg.rf.118342c296708c3dc7e578c2087b537d.jpg, 0, 0, 0, 0, 1, 0
50845838742_bfc5e86b98_o_jpg.rf.11a2d9682388eed98ca009bbfd15dea2.jpg, 0, 0, 0, 0, 0, 1
4757113648_99a0ce719c_b_jpg.rf.11a8477eb9f8c7e8d89b20b24ab940f5.jpg, 0, 0, 0, 0, 1, 0
27415742878_dc22781fea_o_jpg.rf.11bb9927a88317cb86e0dd1ac2e6f5e3.jpg, 0, 0, 1, 0, 0, 0
27814733819_fba2867c99_o_jpg.rf.11a268bfc8c69eaf690762e738fd92ca.jpg, 0, 0, 0, 1, 0, 0
28496545227_7a9b899899_b_jpg.rf.119b6ed5f2c1303cd349287d9b565327.jpg, 0, 0, 0, 1, 0, 0
49954125948_6a363a4a5b_o_jpg.rf.11c9a5304ba21b95dcf31fd0dedeaa40.jpg, 0, 0, 0, 1, 0, 0
31843452360_fd92280869_o_jpg.rf.11ac3e264a2cce9c7fcf962fb35ef908.jpg, 0, 0, 1, 0, 0, 0
27639908137_a758b86738_o_jpg.rf.11aa3110b843290b2d14ff1616ab8943.jpg, 0, 0, 0, 1, 0, 0
40337177504_080b370d8b_o_jpg.rf.11db07e282f1a3003e641388e471e8f1.jpg, 0, 0, 0, 1, 0, 0
39089775961_eb25eacde1_b_jpg.rf.11d21ca7470b3754d7fc21cb3fae2e2b.jpg, 0, 0, 0, 0, 1, 0
6036776328_baf5cdf04c_o_jpg.rf.11db8185193627a1ee3d209771bd7474.jpg, 0, 0, 0, 1, 0, 0
2969254468_d44ee0e9ff_o_jpg.rf.11e8d54985f0b0de7529ea53826f8d46.jpg, 0, 1, 0, 0, 0, 0
27931183099_d390749b35_b_jpg.rf.11dff757311e15480b1374ff7ac4e1e3.jpg, 0, 1, 0, 0, 0, 0
52445454036_49fce65520_o_jpg.rf.11fd13f56de46784f01e0cf93a92a56b.jpg, 0, 0, 0, 0, 1, 0
2360633695_73f0b8fcbb_o_jpg.rf.120124fe41759ed7f9c411be512477b1.jpg, 0, 1, 0, 0, 0, 0
50961132732_b1ba859ba9_o_jpg.rf.11a759930a92186e95fb77957a2b9f7e.jpg, 0, 0, 0, 0, 1, 0
7983276146_5818ed0e5b_o_jpg.rf.121f6e3a695f006a908ba7f5dc36c23e.jpg, 0, 0, 1, 0, 0, 0
7778644180_379425b308_o_jpg.rf.12259aa51bf5c34d6e01f36fa4eefa45.jpg, 0, 0, 1, 0, 0, 0
17649027879_455b3e8e7e_b_jpg.rf.123189346d74aca0fd234cc96c6df9a4.jpg, 0, 0, 0, 0, 1, 0
354236332_ca5e40014f_o_jpg.rf.122284cf475c85e5661b6e9b739c7b98.jpg, 0, 1, 0, 0, 0, 0
6776584606_e75a2ab71f_o_jpg.rf.123751075d7be82f0eede6db23af49a5.jpg, 0, 0, 0, 1, 0, 0
1713225768_2a5c76c110_o_jpg.rf.1273d889b5684b3e4606247bc6e8c00a.jpg, 0, 0, 1, 0, 0, 0
16500877207_1a27e37605_b_jpg.rf.128470c3c99ad385f612013adddd66c4.jpg, 0, 0, 0, 0, 1, 0
41768341155_81e9feb6e8_o_jpg.rf.12571d503d3e21eb8fb6b48019cec0f8.jpg, 0, 0, 0, 1, 0, 0
14481940046_914df3bc83_o_jpg.rf.12abc827a28982b17e550cc369745432.jpg, 0, 0, 0, 1, 0, 0
1160045989_8cd306cae9_o_jpg.rf.128bcafe37d4bf8784a6a2ef7d8e604d.jpg, 0, 0, 1, 0, 0, 0
14511935212_a8722e32c4_o_jpg.rf.129424e198268ba71db8c0a4bcb2e66e.jpg, 0, 1, 0, 0, 0, 0
52200669039_c81ab11b64_o_jpg.rf.12a327f1ebe2cd6b548ad323bfabd940.jpg, 0, 0, 0, 0, 0, 1
13072543955_1d59838746_o_jpg.rf.12b74748c609a8ed9dcd5de6ccff726c.jpg, 0, 1, 0, 0, 0, 0
104759417_1b8a2e092d_o_jpg.rf.12b74881d2209ac3e80c44e506e012a0.jpg, 0, 0, 1, 0, 0, 0
1333486158_0451cf7814_o_jpg.rf.12bb306c6ac0220d11adcdf561149f87.jpg, 0, 1, 0, 0, 0, 0
52285301184_5901172dde_o_jpg.rf.12e44028efdc446e03733050f659c1a7.jpg, 0, 0, 0, 0, 0, 1
14540796744_b3390f26a2_o_jpg.rf.130596510eb1de6c1cd8c7a836acf18f.jpg, 0, 0, 0, 1, 0, 0
37428410642_7a428d77c3_b_jpg.rf.133fdf629904979ba389198667b88628.jpg, 0, 0, 0, 1, 0, 0
15288678942_e54cc104ca_o_jpg.rf.13245e3b797aaa0cbd4bb5d28d76c4b8.jpg, 0, 0, 1, 0, 0, 0
4301625461_e5c0dc5b31_b_jpg.rf.1302808ae7b4e03a182923a8464fb6ba.jpg, 0, 0, 1, 0, 0, 0
52278771539_7251a5c058_o_jpg.rf.1359f3f68aa6d0f63ab237c8957fc679.jpg, 0, 0, 0, 0, 1, 0
3272565937_bcc37d9741_o_jpg.rf.135d569473498b9f46092dc33cebacea.jpg, 0, 1, 0, 0, 0, 0
14807375719_51b5d9e2bf_o_png.rf.1364bb170744a3fb054cd4dcda402196.jpg, 0, 0, 1, 0, 0, 0
3047328271_83217a4448_o_jpg.rf.134c8e41d3d5fd2dc9c54bf078d6c8a6.jpg, 0, 0, 0, 1, 0, 0
41785900091_2310b2f90c_o_jpg.rf.13af6bd296bd0053587c973d33a4aec4.jpg, 0, 0, 0, 0, 1, 0
9608841840_82d9ee0971_b_jpg.rf.1372e2f4cb40c584930f75fc0d874bb4.jpg, 0, 0, 1, 0, 0, 0
6819957584_2404b850d7_o_jpg.rf.138a2733628a9f574547ad9e881e7816.jpg, 0, 0, 0, 1, 0, 0
6827393081_515be1b463_o_jpg.rf.139d8b4f5ac4fc84f799c3b1c4be2ce9.jpg, 0, 0, 1, 0, 0, 0
39397194285_f444e1c923_o_jpg.rf.13b41e6768cd9bca2c6c1cde4cc43777.jpg, 0, 0, 0, 1, 0, 0
4916512491_1230c7e3a1_b_jpg.rf.13b31d47b1de64c0181be8bc13b19daa.jpg, 0, 0, 0, 0, 1, 0
28337496634_bec4fc0257_o_jpg.rf.13dc210fd60a70260de4ad3b42c82149.jpg, 0, 1, 0, 0, 0, 0
21380555258_b583ee69d9_b_jpg.rf.13d077021f0c4a352ea511ecfefa01e2.jpg, 0, 0, 0, 0, 1, 0
22594547457_e5bcd56d9c_o_jpg.rf.13fd857960b0a47f55ec383d1ad240e4.jpg, 0, 0, 0, 1, 0, 0
40393743513_899391a28f_o_jpg.rf.141e995bcf26c528292731d200993f32.jpg, 0, 0, 0, 0, 1, 0
15329383129_62454102f9_o_jpg.rf.13f7fce000b10bc3508471a80fb826ad.jpg, 0, 0, 0, 0, 1, 0
37005164733_52bcb105e5_b_jpg.rf.1433631fa9c330af651d0c164c5b6066.jpg, 0, 0, 1, 0, 0, 0
40111385344_c55ea0325e_o_jpg.rf.13ddcb820162e06f4a9db9798e043757.jpg, 0, 0, 0, 0, 0, 1
6770570631_5e5fb11c8f_o_jpg.rf.142c57a6fa7cc5c319348ade4fdd7c53.jpg, 0, 0, 0, 1, 0, 0
33280720192_13e1ca61e9_b_jpg.rf.1437821f117f541a97a7325e9b193a7f.jpg, 0, 0, 0, 0, 1, 0
16136203519_42e0629d98_b_jpg.rf.143c0613dab999da268fa06c61227d53.jpg, 0, 0, 1, 0, 0, 0
6145131540_d0d14d4efe_o_jpg.rf.145355110f3d2b0e294f6be9198f5a56.jpg, 0, 0, 0, 0, 1, 0
35423838981_e6589b1fc1_o_jpg.rf.14510126b235215ff3ac24280d4d525c.jpg, 0, 0, 0, 0, 0, 1
15924618572_c5f165f70b_o_jpg.rf.1437239ca772b640daba4227c7175e60.jpg, 0, 0, 1, 0, 0, 0
48805916893_ec9f800060_o_jpg.rf.1420d47f5444b88edf628247124e0a43.jpg, 0, 0, 0, 0, 1, 0
9096653725_71c9b6d237_b_jpg.rf.1463f5db90a27fc46d8b7d30dadf02a9.jpg, 0, 0, 0, 0, 1, 0
3591452499_c46532b640_o_jpg.rf.1474ae330e10531a535388783285632c.jpg, 0, 0, 0, 1, 0, 0
8944761994_805f85f6e3_o_jpg.rf.14855c4b9c5b5501dbfcc2445a97a8c0.jpg, 0, 0, 0, 1, 0, 0
8025819030_16781392f2_o_jpg.rf.148701f11323700bcfaf28fbc73ea1d1.jpg, 0, 0, 0, 0, 1, 0
35883999361_5eaab4dbe3_o_jpg.rf.1490888f8fc1eec5cb4ab4d4ec69ee12.jpg, 0, 1, 0, 0, 0, 0
14576303468_367326c6cd_o_jpg.rf.149bf2e76a058d2054433a5cb46b4f19.jpg, 0, 0, 1, 0, 0, 0
6689425933_9be894252b_o_jpg.rf.14935af60ad17dc7b17d83c27e58e776.jpg, 0, 0, 1, 0, 0, 0
9727054521_5a0ac0221c_o_jpg.rf.14d3332e931c878df9fc71091f7675d7.jpg, 0, 0, 0, 0, 1, 0
8690717843_1e6a029fe8_b_jpg.rf.14e6f4100257b11c340e90a82c8a0348.jpg, 0, 0, 0, 0, 1, 0
